Iteration: 4, Theta: 27, Total Reward: 53
Iteration: 4, Theta: 28, Total Reward: 129
Iteration: 4, Theta: 29, Total Reward: 49
Iteration: 4, Theta: 30, Total Reward: 185
Iteration: 4, Theta: 31, Total Reward: 358
Iteration: 4, Theta: 32, Total Reward: 102
Iteration: 4, Theta: 33, Total Reward: 99
Iteration: 4, Theta: 34, Total Reward: 211
Iteration: 4, Theta: 35, Total Reward: 202
Iteration: 4, Theta: 36, Total Reward: 127
Iteration: 4, Theta: 37, Total Reward: 192
Iteration: 4, Theta: 38, Total Reward: 129
Iteration: 4, Theta: 39, Total Reward: 109
Iteration: 4, Theta: 40, Total Reward: 91
Iteration: 4, Theta: 41, Total Reward: 101
Iteration: 4, Theta: 42, Total Reward: 71
Iteration: 4, Theta: 43, Total Reward: 41
Iteration: 4, Theta: 44, Total Reward: 54
Iteration: 4, Theta: 45, Total Reward: 246
Iteration: 4, Theta: 46, Total Reward: 109
Iteration: 4, Theta: 47, Total Reward: 441
Iteration: 4, Theta: 48, Total Reward: 249
Iteration: 4, Theta: 49, Total Reward: 1000
Iteration: 4, Theta: 50, Total Reward: 116
Iteration: 4, Theta: 51, Total Reward: 39
Iteration: 4, Theta: 52, Total Reward: 335
Iteration: 4, Theta: 53, Total Reward: 167
Iteration: 4, Theta: 54, Total Reward: 109
Iteration: 4, Theta: 55, Total Reward: 157
Iteration: 4, Theta: 56, Total Reward: 1000
Iteration: 4, Theta: 57, Total Reward: 346
Iteration: 4, Theta: 58, Total Reward: 160
Iteration: 4, Theta: 59, Total Reward: 1000
Iteration: 4, Theta: 60, Total Reward: 119
Iteration: 4, Theta: 61, Total Reward: 65
Iteration: 4, Theta: 62, Total Reward: 361
Iteration: 4, Theta: 63, Total Reward: 145
Iteration: 4, Theta: 64, Total Reward: 230
Iteration: 4, Theta: 65, Total Reward: 144
Iteration: 4, Theta: 66, Total Reward: 46
Iteration: 4, Theta: 67, Total Reward: 32
Iteration: 4, Theta: 68, Total Reward: 186
Iteration: 4, Theta: 69, Total Reward: 124
Iteration: 4, Theta: 70, Total Reward: 1000
Iteration: 4, Theta: 71, Total Reward: 216
Iteration: 4, Theta: 72, Total Reward: 171
Iteration: 4, Theta: 73, Total Reward: 111
Iteration: 4, Theta: 74, Total Reward: 190
Iteration: 4, Theta: 75, Total Reward: 1000
Iteration: 4, Theta: 76, Total Reward: 123
Iteration: 4, Theta: 77, Total Reward: 36
Iteration: 4, Theta: 78, Total Reward: 186
Iteration: 4, Theta: 79, Total Reward: 31
Iteration: 4, Theta: 80, Total Reward: 94
Iteration: 4, Theta: 81, Total Reward: 70
Iteration: 4, Theta: 82, Total Reward: 33
Iteration: 4, Theta: 83, Total Reward: 87
Iteration: 4, Theta: 84, Total Reward: 46
Iteration: 4, Theta: 85, Total Reward: 277
Iteration: 4, Theta: 86, Total Reward: 138
Iteration: 4, Theta: 87, Total Reward: 388
Iteration: 4, Theta: 88, Total Reward: 103
Iteration: 4, Theta: 89, Total Reward: 266
Iteration: 4, Theta: 90, Total Reward: 111
Iteration: 4, Theta: 91, Total Reward: 35
Iteration: 4, Theta: 92, Total Reward: 141
Iteration: 4, Theta: 93, Total Reward: 154
Iteration: 4, Theta: 94, Total Reward: 240
Iteration: 4, Theta: 95, Total Reward: 1000
Iteration: 4, Theta: 96, Total Reward: 63
Iteration: 4, Theta: 97, Total Reward: 37
Iteration: 4, Theta: 98, Total Reward: 204
Iteration: 4, Theta: 99, Total Reward: 132
Iteration: 5, Theta: 0, Total Reward: 191
Iteration: 5, Theta: 1, Total Reward: 1000
Iteration: 5, Theta: 2, Total Reward: 108
Iteration: 5, Theta: 3, Total Reward: 53
Iteration: 5, Theta: 4, Total Reward: 600
Iteration: 5, Theta: 5, Total Reward: 183
Iteration: 5, Theta: 6, Total Reward: 71
Iteration: 5, Theta: 7, Total Reward: 121
Iteration: 5, Theta: 8, Total Reward: 73
Iteration: 5, Theta: 9, Total Reward: 65
Iteration: 5, Theta: 10, Total Reward: 280
Iteration: 5, Theta: 11, Total Reward: 599
Iteration: 5, Theta: 12, Total Reward: 148
Iteration: 5, Theta: 13, Total Reward: 1000
Iteration: 5, Theta: 14, Total Reward: 1000
Iteration: 5, Theta: 15, Total Reward: 148
Iteration: 5, Theta: 16, Total Reward: 1000
Iteration: 5, Theta: 17, Total Reward: 236
Iteration: 5, Theta: 18, Total Reward: 424
Iteration: 5, Theta: 19, Total Reward: 297
Iteration: 5, Theta: 20, Total Reward: 53
Iteration: 5, Theta: 21, Total Reward: 174
Iteration: 5, Theta: 22, Total Reward: 162
Iteration: 5, Theta: 23, Total Reward: 109
Iteration: 5, Theta: 24, Total Reward: 1000
Iteration: 5, Theta: 25, Total Reward: 92
Iteration: 5, Theta: 26, Total Reward: 359
Iteration: 5, Theta: 27, Total Reward: 127
Iteration: 5, Theta: 28, Total Reward: 214
Iteration: 5, Theta: 29, Total Reward: 1000
Iteration: 5, Theta: 30, Total Reward: 1000
Iteration: 5, Theta: 31, Total Reward: 1000
Iteration: 5, Theta: 32, Total Reward: 1000
Iteration: 5, Theta: 33, Total Reward: 1000
Iteration: 5, Theta: 34, Total Reward: 839
Iteration: 5, Theta: 35, Total Reward: 183
Iteration: 5, Theta: 36, Total Reward: 153
Iteration: 5, Theta: 37, Total Reward: 289
Iteration: 5, Theta: 38, Total Reward: 86
Iteration: 5, Theta: 39, Total Reward: 484
Iteration: 5, Theta: 40, Total Reward: 891
Iteration: 5, Theta: 41, Total Reward: 144
Iteration: 5, Theta: 42, Total Reward: 1000
Iteration: 5, Theta: 43, Total Reward: 1000
Iteration: 5, Theta: 44, Total Reward: 88
Iteration: 5, Theta: 45, Total Reward: 320
Iteration: 5, Theta: 46, Total Reward: 211
Iteration: 5, Theta: 47, Total Reward: 263
Iteration: 5, Theta: 48, Total Reward: 372
Iteration: 5, Theta: 49, Total Reward: 124
Iteration: 5, Theta: 50, Total Reward: 395
Iteration: 5, Theta: 51, Total Reward: 123
Iteration: 5, Theta: 52, Total Reward: 396
Iteration: 5, Theta: 53, Total Reward: 290
Iteration: 5, Theta: 54, Total Reward: 1000
Iteration: 5, Theta: 55, Total Reward: 241
Iteration: 5, Theta: 56, Total Reward: 188
Iteration: 5, Theta: 57, Total Reward: 180
Iteration: 5, Theta: 58, Total Reward: 725
Iteration: 5, Theta: 59, Total Reward: 12
Iteration: 5, Theta: 60, Total Reward: 193
Iteration: 5, Theta: 61, Total Reward: 264
Iteration: 5, Theta: 62, Total Reward: 235
Iteration: 5, Theta: 63, Total Reward: 273
Iteration: 5, Theta: 64, Total Reward: 536
Iteration: 5, Theta: 65, Total Reward: 575
Iteration: 5, Theta: 66, Total Reward: 124
Iteration: 5, Theta: 67, Total Reward: 1000
Iteration: 5, Theta: 68, Total Reward: 485
Iteration: 5, Theta: 69, Total Reward: 1000
Iteration: 5, Theta: 70, Total Reward: 1000
Iteration: 5, Theta: 71, Total Reward: 929
Iteration: 5, Theta: 72, Total Reward: 546
Iteration: 5, Theta: 73, Total Reward: 475
Iteration: 5, Theta: 74, Total Reward: 111
Iteration: 5, Theta: 75, Total Reward: 88
Iteration: 5, Theta: 76, Total Reward: 223
Iteration: 5, Theta: 77, Total Reward: 296
Iteration: 5, Theta: 78, Total Reward: 187
Iteration: 5, Theta: 79, Total Reward: 270
Iteration: 5, Theta: 80, Total Reward: 243
Iteration: 5, Theta: 81, Total Reward: 109
